Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000247,North East and North Cumbria ICB - 16C ,ICB sub-locations,Persons,All ages,,,2015 Q1,192.225385049467,,,,,122971,639723,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000248,Sussex ICB - 70F ,ICB sub-locations,Persons,All ages,,,2015 Q1,161.830096251904,,,,,125998,778582,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000249,"Bedfordshire, Luton and Milton Keynes ICB - M1J4Y ",ICB sub-locations,Persons,All ages,,,2015 Q1,171.331810645401,,,,,145600,849813,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000251,Coventry and Warwickshire ICB - B2M3M ,ICB sub-locations,Persons,All ages,,,2015 Q1,167.611024888489,,,,,145687,869197,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000252,Frimley ICB - D4U1Y ,ICB sub-locations,Persons,All ages,,,2015 Q1,162.014603156087,,,,,105553,651503,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000253,Hampshire and Isle Of Wight ICB - D9Y0V ,ICB sub-locations,Persons,All ages,,,2015 Q1,160.207081884287,,,,,202694,1265200,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000254,West Yorkshire ICB - X2C4Y ,ICB sub-locations,Persons,All ages,,,2015 Q1,180.842707525213,,,,,74594,412480,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000255,North East London ICB - A3A8R ,ICB sub-locations,Persons,All ages,,,2015 Q1,131.884737353072,,,,,241671,1832441,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000256,North West London ICB - W2U3Z ,ICB sub-locations,Persons,All ages,,,2015 Q1,126.863920955436,,,,,274719,2165462,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000257,"Shropshire, Telford and Wrekin ICB - M2L0M ",ICB sub-locations,Persons,All ages,,,2015 Q1,165.62275463938,,,,,66847,403610,Aggregated from all known lower geography values,,Not compared,Not compared,20150100,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,,,E92000001,England,England,Persons,All ages,,,2015 Q2,135.01398,,,,,7437490,55086815,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E92000001,England,England,Persons,All ages,,,2015 Q2,135.01398,,,,,7437490,55086815,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000006,South Yorkshire ICB - 02P ,ICB sub-locations,Persons,All ages,,,2015 Q2,152.09064,,,,,36327,238851,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000007,Mid and South Essex ICB - 99E ,ICB sub-locations,Persons,All ages,,,2015 Q2,141.89629,,,,,37046,261078,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000008,Nottingham and Nottinghamshire ICB - 02Q ,ICB sub-locations,Persons,All ages,,,2015 Q2,151.47482,,,,,15591,102928,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000014,Lancashire and South Cumbria ICB - 00Q ,ICB sub-locations,Persons,All ages,,,2015 Q2,153.81314,,,,,25810,167801,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000015,Lancashire and South Cumbria ICB - 00R ,ICB sub-locations,Persons,All ages,,,2015 Q2,160.55106,,,,,26117,162671,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000016,Greater Manchester ICB - 00T ,ICB sub-locations,Persons,All ages,,,2015 Q2,152.42874,,,,,45655,299517,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000021,Sussex ICB - 09D ,ICB sub-locations,Persons,All ages,,,2015 Q2,102.21288,,,,,28453,278370,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000024,Greater Manchester ICB - 00V ,ICB sub-locations,Persons,All ages,,,2015 Q2,143.58636,,,,,27285,190025,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000025,West Yorkshire ICB - 02T ,ICB sub-locations,Persons,All ages,,,2015 Q2,150.8287,,,,,32879,217989,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000028,Staffordshire and Stoke-on-Trent ICB - 04Y ,ICB sub-locations,Persons,All ages,,,2015 Q2,156.04463,,,,,19470,124772,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000030,Mid and South Essex ICB - 99F ,ICB sub-locations,Persons,All ages,,,2015 Q2,140.84996,,,,,25553,181420,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000034,Lancashire and South Cumbria ICB - 00X ,ICB sub-locations,Persons,All ages,,,2015 Q2,146.63628,,,,,26252,179028,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000044,South Yorkshire ICB - 02X ,ICB sub-locations,Persons,All ages,,,2015 Q2,157.83533,,,,,47966,303899,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000045,Dorset ICB - 11J ,ICB sub-locations,Persons,All ages,,,2015 Q2,139.39468,,,,,101602,728880,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000049,Hertfordshire and West Essex ICB - 06K ,ICB sub-locations,Persons,All ages,,,2015 Q2,139.2632,,,,,79215,568815,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000050,Lancashire and South Cumbria ICB - 01A ,ICB sub-locations,Persons,All ages,,,2015 Q2,145.44234,,,,,53937,370848,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000051,"Leicester, Leicestershire and Rutland ICB - 03W ",ICB sub-locations,Persons,All ages,,,2015 Q2,133.05309,,,,,42761,321383,Value for CCG based on the GPs belonging to the CCG since boundary change April 2019,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000052,Humber and North Yorkshire ICB - 02Y ,ICB sub-locations,Persons,All ages,,,2015 Q2,153.77556,,,,,43063,280038,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000053,Staffordshire and Stoke-on-Trent ICB - 05D ,ICB sub-locations,Persons,All ages,,,2015 Q2,144.22411,,,,,19368,134291,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000062,Gloucestershire ICB - 11M ,ICB sub-locations,Persons,All ages,,,2015 Q2,137.70883,,,,,86592,628805,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000068,Cheshire and Merseyside ICB - 01F ,ICB sub-locations,Persons,All ages,,,2015 Q2,161.117,,,,,19732,122470,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000079,Hertfordshire and West Essex ICB - 06N ,ICB sub-locations,Persons,All ages,,,2015 Q2,125.35139,,,,,78035,622530,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000080,Greater Manchester ICB - 01D ,ICB sub-locations,Persons,All ages,,,2015 Q2,160.94379,,,,,35927,223227,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000085,Humber and North Yorkshire ICB - 03F ,ICB sub-locations,Persons,All ages,,,2015 Q2,140.98592,,,,,35132,249188,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000086,Suffolk and North East Essex ICB - 06L ,ICB sub-locations,Persons,All ages,,,2015 Q2,146.58342,,,,,58574,399595,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000089,Cornwall and The Isles Of Scilly ICB - 11N ,ICB sub-locations,Persons,All ages,,,2015 Q2,139.18465,,,,,75663,543616,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000091,Cheshire and Merseyside ICB - 01J ,ICB sub-locations,Persons,All ages,,,2015 Q2,160.56703,,,,,24534,152796,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000097,"Leicester, Leicestershire and Rutland ICB - 04C ",ICB sub-locations,Persons,All ages,,,2015 Q2,122.24562,,,,,45220,369911,Value for CCG based on the GPs belonging to the CCG since boundary change April 2019,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000101,Cheshire and Merseyside ICB - 99A ,ICB sub-locations,Persons,All ages,,,2015 Q2,141.74107,,,,,71429,503940,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000106,Mid and South Essex ICB - 06Q ,ICB sub-locations,Persons,All ages,,,2015 Q2,141.14989,,,,,53090,376125,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000117,Suffolk and North East Essex ICB - 06T ,ICB sub-locations,Persons,All ages,,,2015 Q2,154.72569,,,,,51124,330417,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000119,Humber and North Yorkshire ICB - 03H ,ICB sub-locations,Persons,All ages,,,2015 Q2,153.83537,,,,,25239,164065,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000122,Humber and North Yorkshire ICB - 03K ,ICB sub-locations,Persons,All ages,,,2015 Q2,146.62199,,,,,25164,171625,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000126,Staffordshire and Stoke-on-Trent ICB - 05G ,ICB sub-locations,Persons,All ages,,,2015 Q2,145.16048,,,,,31403,216333,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000127,North East and North Cumbria ICB - 99C ,ICB sub-locations,Persons,All ages,,,2015 Q2,162.74199,,,,,35274,216748,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000130,North East and North Cumbria ICB - 00L,ICB sub-locations,Persons,All ages,,,2015 Q2,158.92958,,,,,48296,303883,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000135,Greater Manchester ICB - 00Y ,ICB sub-locations,Persons,All ages,,,2015 Q2,169.51158,,,,,41689,245936,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000136,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q ",ICB sub-locations,Persons,All ages,,,2015 Q2,115.83447,,,,,78566,678261,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000137,Hampshire and Isle Of Wight ICB - 10R ,ICB sub-locations,Persons,All ages,,,2015 Q2,139.03729,,,,,26311,189237,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000141,South Yorkshire ICB - 03L ,ICB sub-locations,Persons,All ages,,,2015 Q2,148.22675,,,,,37022,249766,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000143,Greater Manchester ICB - 01G ,ICB sub-locations,Persons,All ages,,,2015 Q2,153.26738,,,,,39518,257837,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000146,South Yorkshire ICB - 03N ,ICB sub-locations,Persons,All ages,,,2015 Q2,140.71286,,,,,80575,572620,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000150,Somerset ICB - 11X ,ICB sub-locations,Persons,All ages,,,2015 Q2,138.63379,,,,,75719,546180,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000153,Staffordshire and Stoke-on-Trent ICB - 05Q ,ICB sub-locations,Persons,All ages,,,2015 Q2,150.1219,,,,,28446,189486,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000161,Cheshire and Merseyside ICB - 01T ,ICB sub-locations,Persons,All ages,,,2015 Q2,146.78142,,,,,22239,151511,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000163,North East and North Cumbria ICB - 00N ,ICB sub-locations,Persons,All ages,,,2015 Q2,147.31224,,,,,21389,145195,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000168,Mid and South Essex ICB - 99G ,ICB sub-locations,Persons,All ages,,,2015 Q2,148.84598,,,,,25880,173871,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000170,Cheshire and Merseyside ICB - 01V ,ICB sub-locations,Persons,All ages,,,2015 Q2,173.64592,,,,,21509,123867,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000172,Cheshire and Merseyside ICB - 01X ,ICB sub-locations,Persons,All ages,,,2015 Q2,160.89203,,,,,30727,190979,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000173,Staffordshire and Stoke-on-Trent ICB - 05V ,ICB sub-locations,Persons,All ages,,,2015 Q2,157.24948,,,,,23049,146576,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000174,Greater Manchester ICB - 01W ,ICB sub-locations,Persons,All ages,,,2015 Q2,148.63852,,,,,40842,274774,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000175,Staffordshire and Stoke-on-Trent ICB - 05W ,ICB sub-locations,Persons,All ages,,,2015 Q2,151.7159,,,,,39987,263565,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000176,North East and North Cumbria ICB - 00P ,ICB sub-locations,Persons,All ages,,,2015 Q2,170.13669,,,,,43351,254801,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000185,Mid and South Essex ICB - 07G ,ICB sub-locations,Persons,All ages,,,2015 Q2,132.16446,,,,,21800,164946,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000187,Greater Manchester ICB - 02A ,ICB sub-locations,Persons,All ages,,,2015 Q2,143.30971,,,,,33340,232643,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000188,Humber and North Yorkshire ICB - 03Q ,ICB sub-locations,Persons,All ages,,,2015 Q2,125.2539,,,,,42179,336748,,,Not compared,Not compared,20150200,,,3m
92163,Total number of prescribed antibiotic items per 1000 registered patients by quarter,E92000001,England,E38000190,West Yorkshire ICB - 03R ,ICB sub-locations,Persons,All ages,,,2015 Q2,158.63985,,,,,55704,351135,,,Not compared,Not compared,20150200,,,3m
